Sample:float,Data:float,Data2:float
"592.0","1.8139926195144653","1.8607324361801147"
"593.0","1.841391921043396","1.8349449634552002"
"594.0","1.8430036306381226","1.796263575553894"
"595.0","1.8349449634552002","1.7608058452606201"
"596.0","1.841391921043396","1.7180951833724976"
"597.0","1.8478387594223022","1.6689375638961792"
"598.0","1.815604329109192","1.6262270212173462"
"599.0","1.744688630104065","1.6342856884002686"
"600.0","1.6576555967330933","1.7076189517974854"
"601.0","1.6141390800476074","1.8091574907302856"
"602.0","1.6512086391448975","1.891355276107788"
"603.0","1.7680584192276","1.878461480140686"
"604.0","1.8921611309051514","1.7511354684829712"
"605.0","1.8978021144866943","1.6117215156555176"
"606.0","1.751941204071045","1.625421166419983"
"607.0","1.8865200281143188","1.7761170864105225"
"608.0","2.058974266052246","1.5625640153884888"
"609.0","1.9501830339431763","1.5520877838134766"
"610.0","1.9542124271392822","1.5835164785385132"
"611.0","1.975164771080017","1.4771428108215332"
"612.0","1.7865933179855347","1.5069596767425537"
"613.0","1.6262270212173462","1.7140659093856812"
"614.0","1.6649082899093628","1.8679852485656738"
"615.0","1.8695969581604004","1.7970695495605469"
"616.0","1.9252012968063354","1.5536994934082031"
"617.0","1.61978018283844","1.660073161125183"
"618.0","1.5964101552963257","1.977582335472107"
"619.0","1.955018162727356","1.744688630104065"
"620.0","1.744688630104065","1.573040246963501"
"621.0","1.5827105045318604","1.9614651203155518"
"622.0","1.999340534210205","1.6866666078567505"
"623.0","1.6246153116226196","1.6407325267791748"
"624.0","1.7334065437316895","1.990476131439209"
"625.0","1.9292306900024414","1.4916481971740723"
"626.0","1.485201358795166","1.9848350286483765"
"627.0","2.0807323455810547","1.6149449348449707"
"628.0","1.4465200901031494","1.7841756343841553"
"629.0","2.0315749645233154","1.8486446142196655"
"630.0","1.565787434577942","1.5480585098266602"
"631.0","1.8720145225524902","2.053333044052124"
"632.0","1.750329613685608","1.3739925622940063"
"633.0","1.6786079406738281","2.1854941844940186"
"634.0","1.9356776475906372","1.2942123413085938"
"635.0","1.520659327507019","2.215311288833618"
"636.0","2.1371426582336426","1.2909889221191406"
"637.0","1.2982416152954102","2.146813154220581"
"638.0","2.283003330230713","1.4989010095596313"
"639.0","1.2845419645309448","1.8035163879394531"
"640.0","2.0944321155548096","1.9316483736038208"
"641.0","1.6592673063278198","1.3619047403335571"
"642.0","1.5802929401397705","2.274138927459717"
"643.0","2.1959705352783203","1.2813186645507812"
"644.0","1.2345787286758423","1.9727472066879272"
"645.0","2.0879852771759033","1.936483383178711"
"646.0","1.875238060951233","1.2611720561981201"
"647.0","1.2885712385177612","2.160512685775757"
"648.0","2.1564834117889404","1.822857141494751"
"649.0","1.8728203773498535","1.283736228942871"
"650.0","1.2772892713546753","2.0484979152679443"
"651.0","1.9445420503616333","2.029963254928589"
"652.0","2.1395602226257324","1.3506226539611816"
"653.0","1.4835896492004395","1.6068862676620483"
"654.0","1.448131799697876","2.144395351409912"
"655.0","1.9969229698181152","1.9050548076629639"
"656.0","2.090402841567993","1.4432965517044067"
"657.0","1.6794137954711914","1.5069596767425537"
"658.0","1.4400732517242432","1.8873260021209717"
"659.0","1.6076922416687012","2.0525271892547607"
"660.0","1.896996259689331","1.8857141733169556"
"661.0","2.009816884994507","1.6431500911712646"
"662.0","1.9010255336761475","1.541611671447754"
"663.0","1.7301831245422363","1.5988277196884155"
"664.0","1.6165566444396973","1.7326006889343262"
"665.0","1.6036629676818848","1.841391921043396"
"666.0","1.6552379131317139","1.891355276107788"
"667.0","1.7326006889343262","1.87443208694458"
"668.0","1.796263575553894","1.8268864154815674"
"669.0","1.8276922702789307","1.7769230604171753"
"670.0","1.8397800922393799","1.7390475273132324"
"671.0","1.834139108657837","1.7052013874053955"
"672.0","1.8204394578933716","1.6858607530593872"
"673.0","1.7978754043579102","1.6761903762817383"
"674.0","1.772087812423706","1.6915017366409302"
"675.0","1.7696702480316162","1.7229303121566772"
"676.0","1.7833698987960815","1.7454943656921387"
"677.0","1.7825640439987183","1.7479119300842285"
"678.0","1.750329613685608","1.7430768013000488"
"679.0","1.7100366353988647","1.7471061944961548"
"680.0","1.7027838230133057","1.7559705972671509"
"681.0","1.7414650917053223","1.7543588876724243"
"682.0","1.7938460111618042","1.7479119300842285"
"683.0","1.824468731880188","1.744688630104065"
"684.0","1.8164101839065552","1.7454943656921387"
"685.0","1.7833698987960815","1.750329613685608"
"686.0","1.7616115808486938","1.7543588876724243"
"687.0","1.7608058452606201","1.7551647424697876"
"688.0","1.7736995220184326","1.753553032875061"
"689.0","1.784981608390808","1.7543588876724243"
"690.0","1.7809523344039917","1.7559705972671509"
"691.0","1.76322340965271","1.7527471780776978"
"692.0","1.7414650917053223","1.751941204071045"
"693.0","1.7309889793395996","1.7495237588882446"
"694.0","1.7317947149276733","1.7463003396987915"
"695.0","1.7374358177185059","1.7463003396987915"
"696.0","1.7398533821105957","1.7454943656921387"
"697.0","1.7390475273132324","1.7414650917053223"
"698.0","1.7374358177185059","1.7366299629211426"
"699.0","1.7382416725158691","1.735018253326416"
"700.0","1.7463003396987915","1.7366299629211426"
"701.0","1.7551647424697876","1.743882656097412"
"702.0","1.7672526836395264","1.7567764520645142"
"703.0","1.7753112316131592","1.7736995220184326"
"704.0","1.7761170864105225","1.787399172782898"
"705.0","1.772087812423706","1.7914284467697144"
"706.0","1.766446828842163","1.7865933179855347"
"707.0","1.76322340965271","1.7672526836395264"
"708.0","1.7640291452407837","1.7463003396987915"
"709.0","1.7624175548553467","1.7326006889343262"
"710.0","1.7648351192474365","1.727765440940857"
"711.0","1.7656409740447998","1.727765440940857"
"712.0","1.7672526836395264","1.7245420217514038"
"713.0","1.7696702480316162","1.7180951833724976"
"714.0","1.772087812423706","1.7108423709869385"
"715.0","1.7753112316131592","1.7027838230133057"
"716.0","1.7761170864105225","1.697948694229126"
"717.0","1.7761170864105225","1.699560284614563"
"718.0","1.7761170864105225","1.7027838230133057"
"719.0","1.7809523344039917","1.7019779682159424"
"720.0","1.7809523344039917","1.6987545490264893"
"721.0","1.7809523344039917","1.6987545490264893"
"722.0","1.781758189201355","1.699560284614563"
"723.0","1.7833698987960815","1.6987545490264893"
"724.0","1.7833698987960815","1.6987545490264893"
"725.0","1.7857874631881714","1.697948694229126"
"726.0","1.784981608390808","1.7027838230133057"
"727.0","1.7825640439987183","1.7060072422027588"
"728.0","1.781758189201355","1.7108423709869385"
"729.0","1.7809523344039917","1.7084248065948486"
"730.0","1.7833698987960815","1.7084248065948486"
"731.0","1.7801463603973389","1.7116482257843018"
"732.0","1.7801463603973389","1.7140659093856812"
"733.0","1.7793406248092651","1.7180951833724976"
"734.0","1.7809523344039917","1.7189010381698608"
"735.0","1.7785347700119019","1.722124457359314"
"736.0","1.777728796005249","1.7245420217514038"
"737.0","1.7745054960250854","1.7269595861434937"
"738.0","1.7753112316131592","1.7301831245422363"
"739.0","1.7745054960250854","1.7317947149276733"
"740.0","1.7736995220184326","1.7317947149276733"
"741.0","1.7704761028289795","1.7366299629211426"
"742.0","1.7712819576263428","1.7390475273132324"
"743.0","1.7696702480316162","1.7382416725158691"
"744.0","1.7712819576263428","1.7390475273132324"
"745.0","1.7696702480316162","1.7414650917053223"
"746.0","1.7680584192276","1.7414650917053223"
"747.0","1.768864393234253","1.742271065711975"
"748.0","1.768864393234253","1.740659236907959"
"749.0","1.768864393234253","1.7398533821105957"
"750.0","1.7704761028289795","1.7414650917053223"
"751.0","1.7712819576263428","1.7430768013000488"
"752.0","1.768864393234253","1.7454943656921387"
"753.0","1.7672526836395264","1.743882656097412"
"754.0","1.766446828842163","1.743882656097412"
"755.0","1.7680584192276","1.742271065711975"
"756.0","1.7680584192276","1.7398533821105957"
"757.0","1.7672526836395264","1.7414650917053223"
"758.0","1.766446828842163","1.7430768013000488"
"759.0","1.7648351192474365","1.743882656097412"
"760.0","1.7656409740447998","1.7430768013000488"
"761.0","1.7656409740447998","1.7454943656921387"
"762.0","1.7656409740447998","1.743882656097412"
"763.0","1.768864393234253","1.7430768013000488"
"764.0","1.7680584192276","1.7414650917053223"
"765.0","1.7672526836395264","1.7430768013000488"
"766.0","1.7656409740447998","1.7414650917053223"
"767.0","1.7680584192276","1.742271065711975"
"768.0","1.7680584192276","1.740659236907959"
"769.0","1.7680584192276","1.7414650917053223"
"770.0","1.7680584192276","1.7414650917053223"
"771.0","1.7680584192276","1.7398533821105957"
"772.0","1.772087812423706","1.7374358177185059"
"773.0","1.7704761028289795","1.735018253326416"
"774.0","1.7704761028289795","1.7358239889144897"
"775.0","1.7712819576263428","1.7382416725158691"
"776.0","1.768864393234253","1.7390475273132324"
"777.0","1.7696702480316162","1.7382416725158691"
"778.0","1.7712819576263428","1.735018253326416"
"779.0","1.7704761028289795","1.735018253326416"
"780.0","1.7712819576263428","1.7326006889343262"
"781.0","1.7704761028289795","1.7326006889343262"
"782.0","1.7728936672210693","1.7334065437316895"
"783.0","1.7704761028289795","1.7366299629211426"
"784.0","1.7712819576263428","1.7326006889343262"
"785.0","1.7712819576263428","1.7309889793395996"
"786.0","1.772087812423706","1.7326006889343262"
"787.0","1.772087812423706","1.7317947149276733"
"788.0","1.7736995220184326","1.727765440940857"
"789.0","1.772087812423706","1.7317947149276733"
"790.0","1.7704761028289795","1.7342123985290527"
"791.0","1.7712819576263428","1.7334065437316895"
"792.0","1.7745054960250854","1.7285714149475098"
"793.0","1.7745054960250854","1.7269595861434937"
"794.0","1.7745054960250854","1.727765440940857"
"795.0","1.7736995220184326","1.7301831245422363"
"796.0","1.7728936672210693","1.7301831245422363"
"797.0","1.7712819576263428","1.735018253326416"
"798.0","1.7712819576263428","1.7342123985290527"
"799.0","1.7745054960250854","1.7285714149475098"
"800.0","1.7761170864105225","1.7237361669540405"
"801.0","1.7761170864105225","1.725347876548767"
"802.0","1.7736995220184326","1.7285714149475098"
"803.0","1.7704761028289795","1.735018253326416"
"804.0","1.7728936672210693","1.7293771505355835"
"805.0","1.7696702480316162","1.7326006889343262"
"806.0","1.7736995220184326","1.7293771505355835"
"807.0","1.777728796005249","1.7245420217514038"
"808.0","1.7761170864105225","1.7245420217514038"
"809.0","1.7753112316131592","1.7269595861434937"
"810.0","1.7728936672210693","1.7301831245422363"
"811.0","1.7728936672210693","1.7326006889343262"
"812.0","1.7696702480316162","1.7334065437316895"
"813.0","1.7736995220184326","1.72615385055542"
"814.0","1.7769230604171753","1.7245420217514038"
"815.0","1.7761170864105225","1.7245420217514038"
"816.0","1.7745054960250854","1.72615385055542"
"817.0","1.7736995220184326","1.7293771505355835"
"818.0","1.7736995220184326","1.7301831245422363"
"819.0","1.7704761028289795","1.7334065437316895"
"820.0","1.7753112316131592","1.7285714149475098"
"821.0","1.7753112316131592","1.722124457359314"
"822.0","1.7761170864105225","1.7237361669540405"
"823.0","1.7745054960250854","1.72615385055542"
"824.0","1.7728936672210693","1.7301831245422363"
"825.0","1.772087812423706","1.7301831245422363"
"826.0","1.7745054960250854","1.7309889793395996"
"827.0","1.7712819576263428","1.7334065437316895"
"828.0","1.7753112316131592","1.725347876548767"
"829.0","1.7769230604171753","1.722124457359314"
"830.0","1.7761170864105225","1.72615385055542"
"831.0","1.7753112316131592","1.7285714149475098"
"832.0","1.7745054960250854","1.7301831245422363"
"833.0","1.772087812423706","1.7334065437316895"
"834.0","1.7745054960250854","1.72615385055542"
"835.0","1.7761170864105225","1.725347876548767"
"836.0","1.7769230604171753","1.7245420217514038"
"837.0","1.7753112316131592","1.725347876548767"
"838.0","1.7736995220184326","1.7317947149276733"
"839.0","1.7753112316131592","1.7301831245422363"
"840.0","1.7753112316131592","1.7285714149475098"
"841.0","1.7753112316131592","1.727765440940857"
"842.0","1.7745054960250854","1.727765440940857"
"843.0","1.7728936672210693","1.72615385055542"
"844.0","1.7736995220184326","1.727765440940857"
"845.0","1.7745054960250854","1.7269595861434937"
"846.0","1.7753112316131592","1.727765440940857"
"847.0","1.7745054960250854","1.7285714149475098"
"848.0","1.7753112316131592","1.7269595861434937"
"849.0","1.7761170864105225","1.7285714149475098"
"850.0","1.7736995220184326","1.7269595861434937"
"851.0","1.7745054960250854","1.7269595861434937"
"852.0","1.7745054960250854","1.727765440940857"
"853.0","1.7745054960250854","1.7269595861434937"
"854.0","1.7745054960250854","1.7285714149475098"
"855.0","1.7753112316131592","1.727765440940857"
"856.0","1.7753112316131592","1.727765440940857"
"857.0","1.7736995220184326","1.7269595861434937"
"858.0","1.7745054960250854","1.7269595861434937"
"859.0","1.7728936672210693","1.7269595861434937"
"860.0","1.7736995220184326","1.7269595861434937"
"861.0","1.7736995220184326","1.7285714149475098"
"862.0","1.7745054960250854","1.7285714149475098"
"863.0","1.7753112316131592","1.7285714149475098"
"864.0","1.7753112316131592","1.7285714149475098"
"865.0","1.7736995220184326","1.7269595861434937"
"866.0","1.7728936672210693","1.7309889793395996"
"867.0","1.7728936672210693","1.7342123985290527"
"868.0","1.7769230604171753","1.725347876548767"
"869.0","1.7753112316131592","1.7237361669540405"
"870.0","1.7736995220184326","1.7285714149475098"
"871.0","1.7736995220184326","1.7285714149475098"
"872.0","1.7753112316131592","1.7285714149475098"
"873.0","1.7728936672210693","1.7269595861434937"
"874.0","1.7736995220184326","1.727765440940857"
"875.0","1.7736995220184326","1.7269595861434937"
"876.0","1.7753112316131592","1.7269595861434937"
"877.0","1.7728936672210693","1.7293771505355835"
"878.0","1.772087812423706","1.7326006889343262"
"879.0","1.7769230604171753","1.725347876548767"
"880.0","1.777728796005249","1.7237361669540405"
"881.0","1.7736995220184326","1.7269595861434937"
"882.0","1.7736995220184326","1.727765440940857"
"883.0","1.7745054960250854","1.7285714149475098"
"884.0","1.7745054960250854","1.7293771505355835"
"885.0","1.7745054960250854","1.7285714149475098"
"886.0","1.7736995220184326","1.727765440940857"
"887.0","1.7753112316131592","1.727765440940857"
"888.0","1.7712819576263428","1.7326006889343262"
"889.0","1.7728936672210693","1.7285714149475098"
"890.0","1.7769230604171753","1.7237361669540405"
"891.0","1.7753112316131592","1.7269595861434937"
"892.0","1.7745054960250854","1.7293771505355835"
"893.0","1.7736995220184326","1.7285714149475098"
"894.0","1.7728936672210693","1.7293771505355835"
"895.0","1.7745054960250854","1.727765440940857"
"896.0","1.7736995220184326","1.7285714149475098"
"897.0","1.7761170864105225","1.7285714149475098"
"898.0","1.7745054960250854","1.7269595861434937"
"899.0","1.7753112316131592","1.727765440940857"
